vpid,artist
m00023mf,Unloved
m00023mf,Young Fathers
m00023mf,slowthai
m00023mf,Ólafur Arnalds
m00023mh,"Loyle Carner, Rebel Kleff & Kiko Bun"
m00023mh,Beirut
m00023mh,Blackstreet
m00023mh,British Sea Power
m00023mh,Broken Bells
m00023mh,Charlotte Gainsbourg
m00023mh,Childhood
m00023mh,Christine and the Queens
m00023mh,Courtney Barnett
m00023mh,Dream Wife
m00023mh,Ex:Re
m00023mh,Honeyblood
m00023mh,KOKOKO!
m00023mh,Kurt Vile
m00023mh,La Luz
m00023mh,Little Dragon
m00023mh,Lizzo
m00023mh,Mansun
m00023mh,Maxine Brown
m00023mh,Mercury Rev
m00023mh,Nirvana
m00023mh,Queen
m00023mh,Roxy Music
m00023mh,Róisín Murphy
m00023mh,Santigold
m00023mh,Soft Cell
m00023mh,Soundgarden
m00023mh,Spoonie Gee
m00023mh,The Chemical Brothers
m00023mh,The Damned
m00023mh,The Family Cat
m00023mh,The Spencer Davis Group
m00023mh,Underworld
m00023mh,Wolfmother
m00023mk,"Loyle Carner, Rebel Kleff & Kiko Bun"
m00023mk,Catfish and the Bottlemen
m00023mk,Charlotte Adigéry
m00023mk,Drenge
m00023mk,Karen O & Danger Mouse
m00023mk,Little Simz & Cleo Sol
m00023mk,Steve Mason
m00023mr,Adrianne Lenker
m00023mr,At The Drive-In
m00023mr,Aukai
m00023mr,Charlotte Gainsbourg
m00023mr,Daniel Avery
m00023mr,Goldfrapp
m00023mr,Hamilton Bohannon
m00023mr,Horace Andy
m00023mr,Inner City
m00023mr,Kurt Vile
m00023mr,Little Dragon
m00023mr,Max Cooper
m00023mr,Michael Kiwanuka
m00023mr,New Order
m00023mr,Roy Ayers
m00023mr,Róisín Murphy
m00023mr,Shortparis
m00023mr,Sinkane
m00023mr,Stealing Sheep
m00023mr,Talking Heads
m00023mr,The Distillers
m00023mr,The Supremes
m00023mr,Thundercat
m00023mt,Africa HiTech
m00023mt,Aphex Twin
m00023mt,Blawan
m00023mt,CamelPhat & Elderbrook
m00023mt,Candi Staton
m00023mt,ELLLL
m00023mt,Ellen Allien
m00023mt,Eric B. & Rakim
m00023mt,Hannah Holland
m00023mt,Hye-jin Park
m00023mt,Jack Back
m00023mt,James Blake
m00023mt,Jennifer Touch
m00023mt,Joy Orbison
m00023mt,Karima F
m00023mt,Kings of Tomorrow
m00023mt,Mason
m00023mt,Noir & Haze
m00023mt,Roter Mund
m00023mt,Samaran
m00023mt,Shakedown
m00023mt,Shelley Parker
m00023mt,Sophie Lloyd
m00023mt,Soulsearcher
m00023mt,Storm Queen
m00023mt,The Chain
m00023mt,Toro y Moi
m00023mt,Unknown
m00023p3,"Hank Williams, Jr."
m00023p3,Adrianne Lenker
m00023p3,Azam Ali
m00023p3,Bert Jansch
m00023p3,Caribou
m00023p3,Charlotte Gainsbourg
m00023p3,Cheryl Lynn
m00023p3,Depeche Mode
m00023p3,Dexys Midnight Runners
m00023p3,Four Tet
m00023p3,Four Tops
m00023p3,Funky 4 + 1
m00023p3,Gary Numan
m00023p3,Grace Jones
m00023p3,International Teachers of Pop
m00023p3,Judee Sill
m00023p3,Khurangbin
m00023p3,Kraftwerk
m00023p3,Kurt Vile
m00023p3,Laura Nyro
m00023p3,Luther Ingram
m00023p3,Maribou State
m00023p3,Matthew Halsall
m00023p3,Our Girl
m00023p3,Pavement
m00023p3,Róisín Murphy
m00023p3,Santigold
m00023p3,Sharon Van Etten
m00023p3,Stealing Sheep
m00023p3,Teenage Fanclub
m00023p3,The National
m00023p3,The Triffids
m00023p3,Thelonious Monk
m00023p3,Thundercat
m00023p3,Unloved
m00023p3,Yeah Yeah Yeahs
m00023p3,slowthai
m00024dp,A Winged Victory for the Sullen
m00024dp,Andrew Wasylyk
m00024dp,Cat Power
m00024dp,Charlotte Gainsbourg
m00024dp,DJ Rashad
m00024dp,Daft Punk
m00024dp,Daniel Avery
m00024dp,Deerhunter
m00024dp,Echo & The Bunnymen
m00024dp,Erland and the Carnival
m00024dp,Frank Zappa & Mothers Of Invention
m00024dp,Future Islands
m00024dp,Gil Scott‐Heron
m00024dp,King Creosote & John Hopkins
m00024dp,Leonard Cohen
m00024dp,Little Dragon
m00024dp,Lizzo
m00024dp,Maribou State
m00024dp,Marshall Jefferson
m00024dp,Max Cooper
m00024dp,Mogwai
m00024dp,Nils Frahm
m00024dp,Obongjayar
m00024dp,Panda Bear
m00024dp,Peggy Gou
m00024dp,Ryuichi Sakamoto
m00024dp,Screaming Trees
m00024dp,Stealing Sheep
m00024dp,The Beths
m00024dp,The Fall
m00024dp,The Jesus and Mary Chain
m00024dp,The Roots
m00024dp,The Upsetters
m00024dp,Tweet
m00024dp,Wiki
m00024dp,Will Burns
m00024dp,You Tell Me
m00024dr,Anna Calvi
m00024dr,Blur
m00024dr,Courtney Barnett
m00024dr,Deerhunter
m00024dr,Idris Muhammad
m00024dr,Julia Jacklin
m00024dr,KOKOKO!
m00024dr,Karen O & Danger Mouse
m00024dr,Pixies
m00024dr,Red Hot Chili Peppers
m00024dr,Santigold
m00024dr,Sharon Forrester
m00024dr,She Drew the Gun
m00024dr,Steely Dan
m00024dr,Tame Impala
m00024dr,The Charlatans
m00024dr,The Chemical Brothers
m00024dr,The Clash
m00024dr,The Cult
m00024dr,The Specials
m00024dr,The Walkmen
m00024dr,Tom Williams
m00024dr,Vampire Weekend
m00024dr,Working Men's Club
m00024dr,Wu-Tang Clan
m00024dr,Young Fathers
m00024dr,ZZ Top
m00024dr,slowthai
m00024dt,Beastie Boys
m00024dt,Camper Van Beethoven
m00024dt,Charles Wright & Watts 103rd Street Rhythm Band
m00024dt,Charlotte Gainsbourg
m00024dt,Creedence Clearwater Revival
m00024dt,Crows
m00024dt,Deerhunter
m00024dt,Dennis Brown
m00024dt,Fat White Family
m00024dt,Ghostpoet
m00024dt,Hole
m00024dt,Late of the Pier
m00024dt,Little Dragon
m00024dt,Low Pines
m00024dt,Loyle Carner
m00024dt,Max Cooper
m00024dt,Nas
m00024dt,Nine Black Alps
m00024dt,Our Girl
m00024dt,Phonseca
m00024dt,Pi Ja Ma
m00024dt,Róisín Murphy
m00024dt,Stealing Sheep
m00024dt,Talking Heads
m00024dt,The Raveonettes
m00024dt,The Selecter
m00024dt,Unloved
m00024dt,Wolfmother
m00024dw,Amanda Palmer
m00024dw,James Blake & André 3000
m00024dw,James Blake
m00024dw,Mason
m00024dw,Pip Blom
m00024dw,Pom Poko
m00024dw,Vampire Weekend
m00024dw,Yugen Blakrok
m00024dy,A House
m00024dy,Big Audio Dynamite
m00024dy,Bill Ryder-Jones
m00024dy,Elvis Presley
m00024dy,Emma Pollock
m00024dy,Flat Worms
m00024dy,Julia Jacklin
m00024dy,Leatherface
m00024dy,Lou Reed
m00024dy,NOV3L
m00024dy,Porcupine Tree
m00024dy,Robert Forster
m00024dy,Roxy Music
m00024dy,Snapped Ankles
m00024dy,Terry Edwards
m00024dy,The Claypool Lennon Delirium
m00024dy,The KLF & Tammy Wynette
m00024dy,The Stairs
m00024dy,Weyes Blood
m00024f0,Bad Mojos
m00024f0,Bokante + Metropole Orkest
m00024f0,Camera Obscura
m00024f0,Deep Cut
m00024f0,Dusty Springfield
m00024f0,Gorky’s Zygotic Mynci
m00024f0,Grand Veymont
m00024f0,Hairband
m00024f0,James Yorkston
m00024f0,Jessica Pratt
m00024f0,John Cooper Clarke
m00024f0,Julia Kent
m00024f0,Jürgen Knieper
m00024f0,Kel Assouf
m00024f0,Laibach
m00024f0,Lalo Schifrin
m00024f0,Lay Llamas
m00024f0,Little Richard
m00024f0,Marine Girls
m00024f0,Mercury Rev
m00024f0,Mildred Maude
m00024f0,NOV3L
m00024f0,Pale Saints
m00024f0,Prince Jazzbo
m00024f0,Robert Wyatt
m00024f0,Sarah Louise
m00024f0,Silver Sun
m00024f0,Sleaford Mods
m00024f0,The Beatles
m00024f0,The Cinematic Orchestra
m00024f0,The Cosmic Range
m00024f0,The Delines
m00024f0,The Jam
m00024f0,The Jayhawks
m00024f0,The Move
m00024f0,The Stroppies
m00024f2,Adam & Elvis
m00024f2,Crows
m00024f2,Desperate Journalist
m00024f2,Everyone You Know
m00024f2,Ichabod Wolf
m00024f2,K. H. mirth
m00024f2,Phonseca
m00024f2,Pi Ja Ma
m00024f2,Snapped Ankles
m00024f2,The Caress
m00024f2,The Cinematic Orchestra
m00024f2,The Empty Page
m00024f2,The Murder Capital
m00024f4,"10,000 Maniacs"
m00024f4,Ikara Colt
m00024f4,Krokus
m00024f4,Spyro Gyra
m00024f6,Adrianne Lenker
m00024f6,Bess Atwell
m00024f6,Brian Eno & David Byrne
m00024f6,Broken Bells
m00024f6,Chairlift
m00024f6,Courtney Barnett
m00024f6,Depeche Mode
m00024f6,George Clinton
m00024f6,Gorky’s Zygotic Mynci
m00024f6,José González
m00024f6,Kasabian
m00024f6,Kathryn Joseph
m00024f6,Manic Street Preachers
m00024f6,Maribou State
m00024f6,Our Girl
m00024f6,PJ Harvey
m00024f6,Parquet Courts
m00024f6,Savages
m00024f6,Suede
m00024f6,The Chemical Brothers
m00024f6,The Divine Comedy
m00024f6,The Specials
m00024f6,The White Stripes
m00024f6,XTC
m00024f8,4hero
m00024f8,Aerosmith
m00024f8,Aretha Franklin
m00024f8,Bill Ryder-Jones
m00024f8,Bis
m00024f8,Björk
m00024f8,Catfish and the Bottlemen
m00024f8,Cybotron
m00024f8,Death Cab for Cutie
m00024f8,Jane’s Addiction
m00024f8,Karen O & Danger Mouse
m00024f8,Kinobe
m00024f8,Kurt Vile
m00024f8,Lamb
m00024f8,Lizzo
m00024f8,Michael Kiwanuka
m00024f8,Mr. Oizo
m00024f8,New Radicals
m00024f8,Obongjayar
m00024f8,Pigbag
m00024f8,Primal Scream
m00024f8,Radiohead
m00024f8,Ride
m00024f8,Rufus Wainwright
m00024f8,Róisín Murphy
m00024f8,The Beths
m00024f8,The Fall
m00024f8,The Streets
m00024f8,UNKLE
m00024f8,Young Fathers
m00024f8,slowthai
m00024kh,Adrianne Lenker
m00024kh,Angelo De Augustine
m00024kh,Azari & III
m00024kh,Bess Atwell
m00024kh,Bush Tetras
m00024kh,Charlotte Adigéry
m00024kh,Charlotte Gainsbourg
m00024kh,Digital Underground
m00024kh,Ezra Collective
m00024kh,Grace Jones
m00024kh,Gwen McCrae
m00024kh,Harry J. All Stars
m00024kh,Jeremy Warmsley
m00024kh,Joe Smooth
m00024kh,John Martyn
m00024kh,Kurt Vile
m00024kh,Ladi6
m00024kh,Lamb
m00024kh,Lizzo
m00024kh,Madonna
m00024kh,Maribou State
m00024kh,Michael Jackson
m00024kh,Nick Hakim
m00024kh,Rostam
m00024kh,Róisín Murphy
m00024kh,Simian Mobile Disco
m00024kh,Solange
m00024kh,Songhoy Blues
m00024kh,Spiritualized
m00024kh,Stevie Wonder
m00024kh,The Beta Band
m00024kh,The Pharcyde
m00024kh,Tom Browne
m00024kh,Underworld
m00024kh,Young Fathers
m00024kh,slowthai
m00024kk,Anna Calvi
m00024kk,Can
m00024kk,Cate Le Bon
m00024kk,Courtney Barnett
m00024kk,Dan Deacon
m00024kk,De La Soul
m00024kk,Deerhunter
m00024kk,Del the Funky Homosapien
m00024kk,Eek-A-Mouse
m00024kk,Fats Domino
m00024kk,Foals
m00024kk,Freda Payne
m00024kk,Jai Paul
m00024kk,James Brown
m00024kk,Janet Kay
m00024kk,Jessica Pratt
m00024kk,John Holt
m00024kk,Karen O & Danger Mouse
m00024kk,Kraftwerk
m00024kk,Max Cooper
m00024kk,Neu!
m00024kk,Nick Drake
m00024kk,Obongjayar
m00024kk,Panda Bear
m00024kk,Popol Vuh
m00024kk,Sharon Van Etten
m00024kk,Squeeze
m00024kk,Stealing Sheep
m00024kk,Talking Heads
m00024kk,The Chemical Brothers
m00024kk,The Specials
m00024kk,The Temptations
m00024kk,Them
m00024kk,Tiny Ruins
m00024kk,Tom Williams
m00024kk,You Tell Me
m00024kk,Young Fathers
m00024kk,iamamiwhoami
m00024lb,"Ken ""Snakehips"" Johnson and His Orchestra"
m00024lb,Barrett Strong
m00024lb,Bassheads
m00024lb,Bonobo
m00024lb,Brian Eno
m00024lb,Charlotte Gainsbourg
m00024lb,Cyril Blake and His Jig's Club Band
m00024lb,DEVO
m00024lb,David Bowie
m00024lb,Edwin Starr
m00024lb,Funkadelic
m00024lb,Jagwar Ma
m00024lb,KOKOKO!
m00024lb,Karen O & Danger Mouse
m00024lb,Little Dragon
m00024lb,Little Simz & Cleo Sol
m00024lb,Lord Kitchener
m00024lb,Maribou State
m00024lb,Michael Kiwanuka
m00024lb,Mighty Terror
m00024lb,Moses Sumney
m00024lb,Our Girl
m00024lb,OutKast
m00024lb,Pip Blom
m00024lb,Pitou
m00024lb,Prince & The Revolution
m00024lb,Q‐Tip
m00024lb,Roxanne Shanté
m00024lb,Róisín Murphy
m00024lb,Santigold
m00024lb,Simple Minds
m00024lb,Stealing Sheep
m00024lb,Steve Mason
m00024lb,The Lyttelton Paseo Band
m00024lb,The Shangri‐Las
m00024lb,The Style Council
m00024lb,The Unthanks
m00024lb,Todd Rundgren
m00024lb,Toro y Moi
m00024lb,Unloved
m00024lb,War
m00024lb,Yak
m00024mc,"Quantic, Alice Russell & Combo Bárbaro"
m00024mc,A Tribe Called Quest
m00024mc,Adrianne Lenker
m00024mc,Althea & Donna
m00024mc,Anna Calvi
m00024mc,Aretha Franklin
m00024mc,Baloji
m00024mc,Beck
m00024mc,Bess Atwell
m00024mc,Black Sheep
m00024mc,Broadcast
m00024mc,Bronski Beat
m00024mc,CHVRCHES
m00024mc,Candi Staton
m00024mc,Courtney Barnett
m00024mc,David Axelrod
m00024mc,Deerhunter
m00024mc,George FitzGerald
m00024mc,Hot Chip
m00024mc,Julia Jacklin
m00024mc,Karen Dalton
m00024mc,Karen O & Danger Mouse
m00024mc,My Bloody Valentine
m00024mc,Riton & Kah‐Lo
m00024mc,Roni Size / Reprazent
m00024mc,Róisín Murphy
m00024mc,Saint Etienne
m00024mc,Salt‐N‐Pepa
m00024mc,Samaran
m00024mc,Shy FX
m00024mc,Spandau Ballet
m00024mc,The Chemical Brothers
m00024mc,The Prodigy
m00024mc,The Specials
m00024mc,The Teardrop Explodes
m00024mc,Ty Segall
m00024mc,Underworld
m00024mc,slowthai
m00024zx,"Nightmares on Wax, Andrew Ashong & Sadie Walker"
m00024zx,Animal Collective
m00024zx,Bacao Rhythm & Steel Band
m00024zx,Bonobo
m00024zx,Brian Eno
m00024zx,Charlotte Gainsbourg
m00024zx,David Bowie
m00024zx,Four Tet
m00024zx,Janelle Monáe
m00024zx,KOKOKO!
m00024zx,Kelis
m00024zx,LCD Soundsystem
m00024zx,LUMP
m00024zx,Le Tigre
m00024zx,Little Dragon
m00024zx,Maribou State
m00024zx,Max Cooper
m00024zx,Meat Loaf
m00024zx,Missy Elliott
m00024zx,Mogwai
m00024zx,Mungo’s Hi Fi
m00024zx,Naughty by Nature
m00024zx,Neneh Cherry
m00024zx,Niteworks
m00024zx,Pictish Trail
m00024zx,Robyn
m00024zx,Santigold
m00024zx,She Drew the Gun
m00024zx,Stealing Sheep
m00024zx,The Chemical Brothers
m00024zx,The KLF
m00024zx,The Specials
m00024zx,Tom Tom Club
m00024zx,Tom Williams
m00024zx,Toro y Moi
m00024zx,Vampire Weekend
m00024zx,Working Men's Club
m00024zx,XTC
m00024zx,X‐Press 2
m00024zz,2Pac & Dr. Dre
m00024zz,Altered Images
m00024zz,Anna Calvi
m00024zz,Anna Meredith
m00024zz,Arab Strap
m00024zz,Average White Band
m00024zz,Belle and Sebastian
m00024zz,Blondes
m00024zz,Bonobo
m00024zz,Courtney Barnett
m00024zz,Depeche Mode
m00024zz,High Contrast
m00024zz,Jack White
m00024zz,Jamie xx
m00024zz,Kamasi Washington
m00024zz,Karen O & Danger Mouse
m00024zz,Pete Rock & C.L. Smooth
m00024zz,Primal Scream
m00024zz,Róisín Murphy
m00024zz,Sacred Paws
m00024zz,Steve Mason
m00024zz,Stuart Braithwaite
m00024zz,Swindle
m00024zz,The Prodigy
m00024zz,Toro y Moi
m00024zz,Yak
m00024zz,Young Fathers
m00024zz,slowthai
m0002501,Adrianne Lenker
m0002501,Benny Spellman
m0002501,Bess Atwell
m0002501,Broken Bells
m0002501,Charlotte Gainsbourg
m0002501,Daft Punk
m0002501,Doves
m0002501,Echo & The Bunnymen
m0002501,Elastica
m0002501,Faith Evans
m0002501,Half Pint
m0002501,Irma Thomas
m0002501,James
m0002501,Jeff Beck
m0002501,Jimi Hendrix
m0002501,Little Dragon
m0002501,Lizzo
m0002501,Maribou State
m0002501,Maxïmo Park
m0002501,Mercury Rev
m0002501,Mystery Jets
m0002501,New Order
m0002501,Our Girl
m0002501,Rolling Blackouts Coastal Fever
m0002501,Samaran
m0002501,Stealing Sheep
m0002501,Sunflower Bean
m0002501,The Black Keys
m0002501,The Chemical Brothers
m0002501,The Jam
m0002501,The Show Stoppers
m0002501,Toots & The Maytals
m0002501,Toro y Moi & ABRA
m0002501,Unknown Mortal Orchestra
m0002501,Unloved
m0002501,Young MC
m0002504,Altern 8
m0002504,Art Brut
m0002504,Athlete
m0002504,Audio Bullys
m0002504,Biffy Clyro
m0002504,Clor
m0002504,Courtney Barnett
m0002504,Dan le Sac vs. Scroobius Pip
m0002504,Everyone You Know
m0002504,Feeder
m0002504,Fontaines D.C.
m0002504,Glasvegas
m0002504,Hank C. Burnette
m0002504,Hot Hot Heat
m0002504,Jeremy Warmsley
m0002504,John Cooper Clarke
m0002504,Kurt Vile
m0002504,Marcia Griffiths
m0002504,Oasis
m0002504,Obongjayar
m0002504,Pom Poko
m0002504,Roots Manuva
m0002504,Soft Cell
m0002504,Soulwax
m0002504,Syntax
m0002504,Sébastien Tellier
m0002504,The Beths
m0002504,The Blood Arm
m0002504,The Bonzo Dog Band
m0002504,The Knife
m0002504,The Long Blondes
m0002504,The Members
m0002504,The Murder Capital
m0002504,The Music
m0002504,The Mysterines
m0002504,The Specials
m0002504,Thundercat
m0002504,Tom Williams
m0002504,Toro y Moi
m0002504,Veruca Salt
m0002504,Young Fathers
m0002504,slowthai
m0002508,"Blood Orange, Yves Tumor & Ian Isiah"
m0002508,"Sun Ra, Pharoah Sanders & Black Harold"
m0002508,Anna von Hausswolff
m0002508,Big Joanie
m0002508,Bosco Rogers
m0002508,Calexico
m0002508,Esperanza Spalding
m0002508,James Brown
m0002508,John Cooper Clarke
m0002508,Jungle
m0002508,Karen O & Danger Mouse
m0002508,Kelsey Lu
m0002508,Kikagaku Moyo
m0002508,Kojey Radical
m0002508,MGMT
m0002508,Marie Davidson
m0002508,Modeselektor & Flohio
m0002508,Moonlight Benjamin
m0002508,Nina Simone
m0002508,Oneohtrix Point Never
m0002508,Queen Zee
m0002508,Ron Gallo
m0002508,The Beatles
m0002508,The Limiñanas
m0002508,Van Morrison
m0002508,Warmduscher
m000250d,Alma Negra
m000250d,Aquatronics
m000250d,BREMEN
m000250d,Benny Sings
m000250d,Black Taffy
m000250d,Blackpocket
m000250d,Broncho
m000250d,Closet Christ
m000250d,Delicate Steve
m000250d,Ellen Allien
m000250d,Elsa Hewitt
m000250d,Fatou Seidi Ghali
m000250d,Ghost McGrady
m000250d,Hermeth
m000250d,Jay Mitta
m000250d,Jio
m000250d,Jockstrap
m000250d,Joni Void
m000250d,Julian Lynch
m000250d,Kamazi w/Stevspa
m000250d,Knxwledge
m000250d,Lala Lala and WHY
m000250d,Memorial Home
m000250d,Mowgan feat.Kaleta
m000250d,Natural Sci-Fi Stevspa
m000250d,O'Flynn
m000250d,Q
m000250d,Rina Mushonga
m000250d,Skinshape
m000250d,Sonic
m000250d,Sourakata Koite
m000250d,StabUdown Productions
m000250d,Stevspa
m000250d,Stratis
m000250d,TOY
m000250d,Tara Jane O’Neil
m000250d,The Lemon Twigs
m000250d,Wayward
m000250j,10lec6
m000250j,Aleksandir
m000250j,Barker
m000250j,Bedrock & KYO aka Carole Leeming
m000250j,Bonobo
m000250j,Borussia
m000250j,Busy P & Mayer Hawthorne
m000250j,Catz ’n Dogz
m000250j,Charlotte Adigéry
m000250j,DJ Mehdi
m000250j,Helena Hauff
m000250j,J-E-T-S
m000250j,Jayda G & Alex Dashe
m000250j,Joseph Ashworth
m000250j,Krazy Baldhead
m000250j,Modeselektor
m000250j,Mr. Flash
m000250j,Mr. Oizo
m000250j,Randomer
m000250j,Revl9n
m000250j,Scumdolly AKA Craig Richards
m000250j,Simiah & The Phantom Ensemble
m000250j,Toada
m000250j,Tommy Guerrero
m000250j,Uffie
m000250j,Wax
m000250n,Roaring Boys
m000250n,The Screaming Blue Messiahs
m000250s,Gene
m000250s,Plans & Apologies
m000250s,Section 25
m000250s,Yeah Yeah Yeahs
m000250x,Air
m000250x,Ann Robinson
m000250x,Beck
m000250x,Bess Atwell
m000250x,Boogie Down Productions
m000250x,Broken Bells
m000250x,Cream
m000250x,Elastica
m000250x,Father John Misty
m000250x,Gang of Four
m000250x,Jarvis Cocker
m000250x,Jenny and Johnny
m000250x,KOKOKO!
m000250x,LOCKS
m000250x,Little Dragon
m000250x,M.I.A.
m000250x,Mansun
m000250x,Orbital
m000250x,Orchestral Manoeuvres in the Dark
m000250x,Phoenix
m000250x,Real Estate
m000250x,Santigold
m000250x,The Chemical Brothers
m000250x,The Clash
m000250x,The Orielles
m000250x,The Specials
m000250x,White Lies
m000250x,You Tell Me
m000250x,Young Fathers
m00026v7,Alice Coltrane
m00026v7,Anderson .Paak
m00026v7,Bicep
m00026v7,Blur
m00026v7,Bobbie Gentry
m00026v7,Chairmen of the Board
m00026v7,Charlotte Gainsbourg
m00026v7,Courtney Barnett
m00026v7,Desmond Dekker
m00026v7,Doves
m00026v7,Jeremy Warmsley
m00026v7,Jessica Pratt
m00026v7,Maribou State
m00026v7,Mercury Rev
m00026v7,Orange Juice
m00026v7,Radiohead
m00026v7,Roni Size
m00026v7,Róisín Murphy
m00026v7,Sade
m00026v7,Samaran
m00026v7,Simon & Garfunkel
m00026v7,Sleaford Mods
m00026v7,Stealing Sheep
m00026v7,T. Rex
m00026v7,The Damned
m00026v7,The KLF
m00026v7,The Roots
m00026v7,The Saxophones
m00026v7,Unloved
m00026v7,Vampire Weekend
m00026v7,Yazoo
m00026v7,alt-J
m00026v7,slowthai
m00026v9,American Football
m00026v9,Anna Calvi
m00026v9,Applied Arts Ensemble
m00026v9,At The Drive-In
m00026v9,Beastie Boys
m00026v9,Chic
m00026v9,DIZZY GILLESPIE Y MACHITO
m00026v9,David Bowie
m00026v9,De La Soul
m00026v9,Faith No More
m00026v9,Fun Lovin’ Criminals
m00026v9,Gang Starr
m00026v9,Handsome Boy Modeling School
m00026v9,Ivan Mamao Conti
m00026v9,Janelle Monáe
m00026v9,Karen O & Danger Mouse
m00026v9,Kurt Vile
m00026v9,Little Dragon
m00026v9,Little People
m00026v9,Lizzo
m00026v9,Mogwai
m00026v9,Mos Def
m00026v9,Neil Young
m00026v9,Nirvana
m00026v9,Obongjayar
m00026v9,Peanut Butter Wolf
m00026v9,Pixies
m00026v9,Public Enemy
m00026v9,Q‐Tip
m00026v9,Ray Barretto
m00026v9,Rick James
m00026v9,Roberto Fonseca
m00026v9,Steve Mason
m00026v9,Tensei
m00026v9,The Beatles
m00026v9,The Beths
m00026v9,The Chemical Brothers
m00026v9,The Cinematic Orchestra & Roots Manuva
m00026v9,The Clash
m00026v9,The Cure
m00026v9,The Flaming Lips
m00026v9,The Specials
m00026v9,Tom Williams
m00026v9,Young Fathers
m00026vc,Bess Atwell
m00026vc,Courtney Barnett
m00026vc,Faithless
m00026vc,Fatboy Slim
m00026vc,Foo Fighters
m00026vc,KOKOKO!
m00026vc,Kings of Leon
m00026vc,Lene Lovich
m00026vc,Maribou State
m00026vc,Muse
m00026vc,PJ Harvey
m00026vc,Placebo
m00026vc,Red Hot Chili Peppers
m00026vc,Richard Thompson & Linda Thompson
m00026vc,Róisín Murphy
m00026vc,Santigold
m00026vc,Soft Cell
m00026vc,Stealing Sheep
m00026vc,The Dandy Warhols
m00026vc,The Police
m00026vc,Unloved
m00026vf,Akofa Akoussa
m00026vf,Ambrose Akinmisure
m00026vf,Bambounou
m00026vf,Black Midi
m00026vf,Comet Is Coming
m00026vf,Commodo
m00026vf,Eric B. & Rakim
m00026vf,Evinha
m00026vf,Gary Bartz
m00026vf,Helcio Milito
m00026vf,Herbie Hancock
m00026vf,J-E-T-S
m00026vf,James Blake
m00026vf,Jesse Gannon
m00026vf,Little Dragon
m00026vf,Little Simz
m00026vf,Luiza Brina & O Liquidificador
m00026vf,Matthew Herbert's Brexit Big Band
m00026vf,Michel Legrand & Co
m00026vf,Michel Legrand et son orchestre
m00026vf,Michel Legrand
m00026vf,Miles Davis & Michel Legrand
m00026vf,Muddy Waters
m00026vf,Ras G & The Afrikan Space Program
m00026vf,Ronald Langestraat
m00026vf,Rosie Turton
m00026vf,Russ Long
m00026vf,SEED Collective
m00026vf,Sarah Vaughan
m00026vf,Stas THEE Boss
m00026vf,Swindle
m00026vf,Terry Callier
m00026vf,Willie Griffin
m00026vf,XamVolo
m00026vf,Zakri Noel
m00026vf,Ze Manel
m00026vf,Zuhuru and Party
m00026vh,Aaron Neville
m00026vh,Bobby Sheen
m00026vh,Buari
m00026vh,Candi Staton
m00026vh,DJ Tron
m00026vh,Da Break
m00026vh,De Gama
m00026vh,Dee Edwards
m00026vh,Desmond Dekker
m00026vh,Diana Ross
m00026vh,Dusty Springfield
m00026vh,Esther Phillips
m00026vh,Flevans
m00026vh,Fontella Bass
m00026vh,Funk Efemdzemov
m00026vh,Harold Melvin & The Blue Notes
m00026vh,Hot 8 Brass Band
m00026vh,Lance Ferguson's Rare Groove Spectrum
m00026vh,Maceo Parker
m00026vh,Maxine Brown
m00026vh,Myles Sanko
m00026vh,Otis Redding
m00026vh,Otis Spann
m00026vh,Pama International
m00026vh,Patchouli Brothers
m00026vh,Ray Jay
m00026vh,Skeewiff
m00026vh,Smoove & Turrell
m00026vh,Spanky Wilson
m00026vh,Stevie Wonder
m00026vh,Syl Johnson
m00026vh,The Apollas
m00026vh,The Detroit Spinners
m00026vh,The Fantasy Funk Band
m00026vh,The Rance Allen Group
m00026vh,The Staple Singers
m00026vh,The Temptations
m00026vh,Zapp
m00026vk,Alexander Wolfe
m00026vk,Art Blakey
m00026vk,Billy Taylor Trio
m00026vk,Count Basie & His Orchestra
m00026vk,Daisy
m00026vk,Donald Byrd
m00026vk,Emily King
m00026vk,Gang of Four
m00026vk,Gregory Porter
m00026vk,Harbottle & Jonas
m00026vk,Ian McNabb & Crazy Horse
m00026vk,Ian McNabb & Peter Buck
m00026vk,Ian McNabb
m00026vk,Jakuzi
m00026vk,Jessie Reid
m00026vk,Joshua Burnell
m00026vk,Kenny Burrell
m00026vk,LAVZ
m00026vk,LeeSun
